account_id,customer_id,account_type,balance,opening_date,account_status,branch_id
ACC74957333,CUST011033,Salary,847664,2023-04-19,Active,BR110
ACC50339911,CUST011034,Savings,506144,2023-08-14,Active,BR141
ACC92234139,CUST011034,Salary,712706,2023-08-14,Inactive,BR038
ACC83140983,CUST011035,Savings,591553,2023-11-09,Inactive,BR057
ACC49014732,CUST011036,Current,58737,2018-01-08,Active,BR033
ACC74529608,CUST011037,Current,166532,2024-05-13,Inactive,BR077
ACC10545052,CUST011037,Current,448046,2024-05-13,Active,BR148
ACC58457072,CUST011038,Salary,509736,2017-04-01,Active,BR054
ACC57511539,CUST011039,Current,209395,2025-07-09,Active,BR133
ACC16801216,CUST011039,Savings,635506,2025-07-09,Active,BR033
ACC33010836,CUST011040,Salary,150864,2019-10-11,Active,BR045
ACC38561679,CUST011041,Current,842469,2018-07-27,Active,BR136
ACC20639298,CUST011041,Savings,371851,2018-07-27,Active,BR088
ACC84167113,CUST011042,Savings,346191,2025-01-07,Active,BR094
ACC41425013,CUST011042,Savings,519529,2025-01-07,Active,BR056
ACC85488576,CUST011043,Salary,772355,2020-12-14,Active,BR067
ACC18997779,CUST011043,Salary,686674,2020-12-14,Active,BR111
ACC34153854,CUST011044,Current,180025,2018-07-30,Active,BR119
ACC22626838,CUST011045,Savings,821290,2017-02-03,Inactive,BR050
ACC20469453,CUST011045,Savings,106550,2017-02-03,Inactive,BR064
ACC78406371,CUST011046,Current,153688,2023-05-30,Inactive,BR137
ACC48042678,CUST011046,Current,778602,2023-05-30,Active,BR132
ACC88026217,CUST011047,Savings,566940,2026-05-31,Active,BR003
ACC76650969,CUST011047,Savings,97601,2026-05-31,Inactive,BR045
ACC70142199,CUST011048,Current,641631,2017-03-09,Inactive,BR118
ACC11601819,CUST011049,Savings,881884,2024-05-26,Active,BR127
ACC92066158,CUST011050,Savings,657896,2023-03-25,Inactive,BR065
ACC19539097,CUST011051,Current,448976,2025-05-07,Active,BR147
ACC14459748,CUST011051,Salary,73444,2025-05-07,Active,BR043
ACC33126819,CUST011052,Salary,909681,2020-12-29,Active,BR148
ACC17866783,CUST011053,Savings,68591,2017-04-04,Active,BR084
ACC83766273,CUST011054,Current,537904,2016-11-20,Active,BR125
ACC54024692,CUST011055,Savings,881747,2017-09-03,Active,BR072
ACC32305126,CUST011056,Salary,810909,2020-02-21,Active,BR078
ACC65959813,CUST011057,Current,566423,2022-06-23,Active,BR086
ACC22824136,CUST011057,Salary,19577,2022-06-23,Inactive,BR133
ACC44805868,CUST011058,Salary,297723,2020-03-04,Inactive,BR100
ACC46082110,CUST011059,Savings,189708,2019-11-15,Inactive,BR127
ACC30713350,CUST011059,Current,490881,2019-11-15,Active,BR004
ACC46797119,CUST011060,Savings,607968,2019-01-14,Active,BR050
ACC93730352,CUST011061,Current,720570,2019-07-05,Active,BR103
ACC66583520,CUST011061,Savings,659327,2019-07-05,Active,BR033
ACC27935912,CUST011062,Salary,943774,2019-09-10,Inactive,BR133
ACC15048749,CUST011062,Savings,722304,2019-09-10,Inactive,BR040
ACC63177619,CUST011063,Savings,299957,2019-10-03,Active,BR104
ACC17480527,CUST011064,Savings,664906,2019-10-12,Active,BR043
ACC88955853,CUST011065,Salary,789531,2024-08-22,Inactive,BR106
ACC68899169,CUST011066,Current,988179,2026-03-11,Active,BR064
ACC97773403,CUST011067,Salary,497815,2020-06-09,Active,BR017
ACC11244989,CUST011067,Current,894489,2020-06-09,Active,BR089
ACC70297946,CUST011068,Current,908340,2017-12-01,Active,BR130
ACC24896159,CUST011069,Current,673044,2024-02-08,Active,BR068
ACC11099536,CUST011070,Salary,447285,2019-04-06,Inactive,BR094
ACC33728572,CUST011071,Salary,617910,2017-06-16,Inactive,BR083
ACC29817885,CUST011072,Savings,96335,2017-07-23,Active,BR066
ACC69878747,CUST011073,Current,863540,2019-10-09,Active,BR119
ACC75681650,CUST011073,Savings,260618,2019-10-09,Active,BR108
ACC59823604,CUST011074,Current,157072,2017-05-25,Inactive,BR051
ACC57080482,CUST011075,Savings,925406,2024-08-03,Active,BR028
ACC92986639,CUST011075,Salary,404676,2024-08-03,Active,BR107
ACC19818370,CUST011076,Current,768593,2018-05-09,Inactive,BR025
ACC70484763,CUST011076,Savings,630508,2018-05-09,Inactive,BR136
ACC85955582,CUST011077,Current,291418,2019-11-18,Inactive,BR019
ACC33832241,CUST011078,Salary,837495,2019-11-02,Active,BR138
ACC39817290,CUST011078,Savings,629459,2019-11-02,Inactive,BR066
ACC99254672,CUST011079,Current,486438,2026-06-25,Active,BR010
ACC10331858,CUST011079,Current,987973,2026-06-25,Active,BR073
ACC25453684,CUST011080,Current,72203,2022-06-12,Inactive,BR079
ACC39795833,CUST011081,Savings,462571,2019-09-28,Inactive,BR025
ACC58801822,CUST011082,Savings,335446,2022-06-01,Active,BR130
ACC15011356,CUST011082,Salary,11937,2022-06-01,Inactive,BR111
ACC92466895,CUST011083,Current,883451,2018-06-25,Active,BR132
ACC57523061,CUST011083,Salary,401876,2018-06-25,Inactive,BR098
ACC80439601,CUST011084,Savings,105201,2017-12-25,Active,BR128
ACC14348734,CUST011084,Current,813333,2017-12-25,Inactive,BR067
ACC98876359,CUST011085,Savings,777704,2019-06-05,Active,BR102
ACC91301368,CUST011085,Savings,395484,2019-06-05,Active,BR104
ACC85409231,CUST011086,Salary,89717,2020-07-26,Active,BR024
ACC52837014,CUST011086,Savings,773566,2020-07-26,Active,BR145
ACC61884426,CUST011087,Savings,178927,2025-12-18,Active,BR150
ACC61109749,CUST011088,Current,781356,2024-11-19,Active,BR059
ACC97315329,CUST011088,Salary,932086,2024-11-19,Active,BR096
ACC48695417,CUST011089,Salary,235009,2026-07-02,Inactive,BR102
ACC97283474,CUST011089,Savings,936394,2026-07-02,Inactive,BR016
ACC71236815,CUST011090,Salary,561716,2018-02-22,Active,BR148
ACC89841825,CUST011090,Savings,770497,2018-02-22,Active,BR023
ACC42701835,CUST011091,Current,178091,2026-02-27,Active,BR125
ACC17766964,CUST011091,Current,177082,2026-02-27,Inactive,BR066
ACC81431986,CUST011092,Salary,597346,2017-05-31,Active,BR122
ACC73275681,CUST011093,Current,972624,2022-11-15,Active,BR067
ACC52566245,CUST011093,Current,972484,2022-11-15,Inactive,BR136
ACC96410886,CUST011094,Salary,915059,2016-10-29,Active,BR027
ACC37566882,CUST011094,Current,902807,2016-10-29,Inactive,BR134
ACC68038426,CUST011095,Salary,400182,2024-09-22,Inactive,BR013
ACC46865389,CUST011095,Current,42147,2024-09-22,Inactive,BR007
ACC54169804,CUST011096,Current,770086,2022-05-08,Inactive,BR023
ACC66482831,CUST011096,Salary,990814,2022-05-08,Active,BR027
ACC82742297,CUST011097,Savings,628958,2024-09-02,Active,BR017
ACC90854145,CUST011098,Savings,182531,2023-01-08,Active,BR081
ACC49304167,CUST011099,Salary,124325,2019-02-11,Active,BR019
ACC51320429,CUST011099,Current,266180,2019-02-11,Active,BR004
ACC37538051,CUST011100,Salary,750468,2017-09-28,Active,BR124
ACC61718116,CUST011101,Salary,701652,2018-02-04,Inactive,BR082
ACC17444901,CUST011102,Salary,833134,2021-05-21,Inactive,BR144
ACC30199775,CUST011102,Savings,43421,2021-05-21,Active,BR010
ACC26577990,CUST011103,Current,974019,2024-04-10,Active,BR051
ACC84027274,CUST011103,Salary,228274,2024-04-10,Active,BR072
ACC68358139,CUST011104,Current,655147,2022-09-23,Inactive,BR146
ACC84209307,CUST011105,Current,558092,2019-04-11,Inactive,BR039
ACC35324882,CUST011105,Savings,455984,2019-04-11,Active,BR110
ACC78400826,CUST011106,Salary,314272,2023-08-06,Active,BR148
ACC69006428,CUST011107,Salary,19357,2021-11-08,Inactive,BR089
ACC29843507,CUST011107,Salary,799900,2021-11-08,Active,BR129
ACC74353124,CUST011108,Salary,276883,2023-02-04,Inactive,BR037
ACC52053044,CUST011109,Savings,882006,2020-12-24,Inactive,BR098
ACC59528558,CUST011110,Salary,305092,2020-03-10,Active,BR111
ACC89544051,CUST011111,Current,535441,2023-05-02,Inactive,BR005
ACC55368467,CUST011112,Salary,660022,2018-06-21,Inactive,BR069
ACC58207474,CUST011112,Savings,971218,2018-06-21,Inactive,BR019
ACC76805336,CUST011113,Savings,441786,2017-02-18,Active,BR031
ACC60339247,CUST011113,Savings,204028,2017-02-18,Inactive,BR108
ACC60724156,CUST011114,Salary,229654,2024-12-22,Active,BR094
ACC31542770,CUST011115,Current,314933,2018-06-26,Active,BR057
ACC53792232,CUST011115,Salary,30633,2018-06-26,Inactive,BR007
ACC34740252,CUST011116,Current,336061,2019-10-14,Active,BR114
ACC53365632,CUST011116,Current,258171,2019-10-14,Inactive,BR035
ACC59553892,CUST011117,Salary,772265,2023-08-17,Inactive,BR149
ACC89960204,CUST011118,Salary,939354,2025-12-26,Active,BR104
ACC61068033,CUST011118,Current,303268,2025-12-26,Inactive,BR128
ACC97887627,CUST011119,Salary,974027,2023-05-22,Inactive,BR075
ACC94978415,CUST011120,Savings,742002,2019-11-13,Active,BR049
ACC35028203,CUST011121,Salary,341108,2024-08-04,Inactive,BR030
ACC44898440,CUST011122,Savings,491211,2026-02-01,Active,BR143
ACC88773081,CUST011122,Salary,793423,2026-02-01,Inactive,BR124
ACC75263614,CUST011123,Current,313907,2020-06-06,Inactive,BR097
ACC24684828,CUST011123,Savings,305191,2020-06-06,Inactive,BR014
ACC75373425,CUST011124,Savings,116431,2018-08-09,Inactive,BR054
ACC73964278,CUST011125,Current,607855,2025-06-11,Active,BR082
ACC22164307,CUST011126,Salary,206680,2020-09-01,Inactive,BR041
ACC97713837,CUST011126,Salary,39177,2020-09-01,Active,BR019
ACC76628231,CUST011127,Salary,221195,2018-11-07,Active,BR080
ACC52576568,CUST011127,Current,921120,2018-11-07,Active,BR134
ACC11623182,CUST011128,Current,952767,2024-05-21,Inactive,BR051
ACC17874968,CUST011129,Salary,346627,2023-09-30,Active,BR141
ACC56156442,CUST011129,Salary,177608,2023-09-30,Inactive,BR094
ACC53799963,CUST011130,Savings,521709,2022-01-13,Active,BR083
ACC39512532,CUST011130,Savings,212668,2022-01-13,Inactive,BR020
ACC77710645,CUST011131,Salary,586871,2021-08-28,Inactive,BR020
ACC50914525,CUST011131,Savings,989806,2021-08-28,Active,BR114
ACC40575173,CUST011132,Current,583123,2022-08-28,Inactive,BR018
ACC22500328,CUST011132,Savings,492980,2022-08-28,Active,BR111
ACC64464041,CUST011133,Current,810395,2025-07-21,Active,BR138
ACC84842240,CUST011134,Salary,353050,2025-11-16,Inactive,BR073
ACC40712061,CUST011135,Salary,428572,2023-05-03,Inactive,BR044
ACC69076441,CUST011135,Savings,377356,2023-05-03,Inactive,BR032
ACC48127623,CUST011136,Salary,845395,2023-11-09,Active,BR012
ACC50831382,CUST011136,Salary,275439,2023-11-09,Active,BR079
ACC96249670,CUST011137,Savings,858270,2023-06-07,Inactive,BR034
ACC90074564,CUST011138,Current,52626,2021-12-14,Inactive,BR138
ACC27148457,CUST011138,Current,392326,2021-12-14,Active,BR059
ACC83345499,CUST011139,Current,337760,2021-01-13,Active,BR003
ACC36737589,CUST011140,Current,567014,2023-04-25,Inactive,BR034
ACC55381013,CUST011141,Savings,369306,2022-08-16,Active,BR005
ACC96196836,CUST011141,Salary,929731,2022-08-16,Active,BR011
ACC82977383,CUST011142,Salary,865493,2026-01-10,Active,BR004
ACC66398612,CUST011143,Current,584479,2018-02-27,Active,BR123
ACC73950707,CUST011144,Salary,519629,2020-10-07,Inactive,BR129
ACC93832066,CUST011145,Salary,410563,2021-11-24,Active,BR095
ACC62363856,CUST011145,Savings,535286,2021-11-24,Inactive,BR050
ACC36065147,CUST011146,Salary,676854,2022-10-24,Active,BR138
ACC38119278,CUST011147,Current,201782,2019-11-08,Active,BR058
ACC79304472,CUST011147,Salary,528771,2019-11-08,Inactive,BR041
ACC22719649,CUST011148,Savings,19783,2021-06-06,Inactive,BR099
ACC59353836,CUST011149,Savings,495502,2018-10-11,Inactive,BR106
ACC54249718,CUST011149,Current,138071,2018-10-11,Inactive,BR076
ACC90722534,CUST011150,Salary,348354,2017-09-16,Inactive,BR084
ACC54303271,CUST011151,Current,606011,2017-04-02,Active,BR134
ACC87264161,CUST011151,Current,443043,2017-04-02,Inactive,BR101
ACC20672156,CUST011152,Savings,589909,2016-11-24,Active,BR039
ACC32156782,CUST011152,Salary,6843,2016-11-24,Inactive,BR001
ACC35012089,CUST011153,Current,392635,2019-01-05,Active,BR141
ACC98920536,CUST011153,Salary,500070,2019-01-05,Inactive,BR028
ACC70512590,CUST011154,Salary,663149,2020-06-03,Active,BR135
ACC70396639,CUST011154,Salary,278818,2020-06-03,Inactive,BR024
ACC31716124,CUST011155,Current,724394,2024-03-04,Active,BR086
ACC12318224,CUST011155,Current,570785,2024-03-04,Active,BR007
ACC79661407,CUST011156,Savings,790263,2021-09-28,Inactive,BR074
ACC35223526,CUST011157,Savings,649249,2019-01-23,Inactive,BR039
ACC74465614,CUST011157,Savings,50014,2019-01-23,Inactive,BR125
ACC57381150,CUST011158,Salary,383187,2020-06-08,Inactive,BR147
ACC39850638,CUST011159,Savings,553084,2022-12-13,Active,BR050
ACC19986168,CUST011159,Salary,245611,2022-12-13,Active,BR146
ACC54504552,CUST011160,Salary,21859,2017-08-30,Active,BR050
ACC93676612,CUST011160,Current,231994,2017-08-30,Active,BR116
ACC82235721,CUST011161,Current,890045,2019-08-12,Active,BR148
ACC34492082,CUST011161,Current,634988,2019-08-12,Inactive,BR054
ACC78188351,CUST011162,Savings,848285,2025-01-17,Inactive,BR130
ACC96401252,CUST011163,Current,422998,2023-10-31,Inactive,BR040
ACC18053301,CUST011163,Current,717504,2023-10-31,Active,BR108
ACC99367846,CUST011164,Salary,650492,2019-11-16,Active,BR009
ACC61418867,CUST011165,Savings,54077,2025-04-04,Active,BR088
ACC45725551,CUST011166,Current,288239,2025-07-15,Inactive,BR049
ACC86361558,CUST011167,Salary,498291,2025-12-05,Inactive,BR118
ACC99524463,CUST011167,Current,158491,2025-12-05,Inactive,BR007
ACC16034246,CUST011168,Savings,444939,2022-03-05,Inactive,BR045
ACC15018813,CUST011168,Savings,236316,2022-03-05,Inactive,BR111
ACC25525790,CUST011169,Savings,553153,2022-10-11,Inactive,BR128
ACC76923639,CUST011170,Savings,814484,2022-12-06,Inactive,BR080
ACC67001076,CUST011171,Savings,540803,2024-03-18,Inactive,BR037
ACC19798049,CUST011172,Savings,535460,2018-12-28,Inactive,BR046
ACC11700193,CUST011172,Current,443712,2018-12-28,Active,BR056
ACC22284157,CUST011173,Savings,843693,2020-12-13,Inactive,BR087
ACC67986546,CUST011174,Savings,766088,2017-03-20,Inactive,BR064
ACC16690388,CUST011175,Savings,241093,2026-05-27,Inactive,BR093
ACC76725787,CUST011175,Savings,925513,2026-05-27,Inactive,BR108
ACC51390762,CUST011176,Salary,683091,2018-06-14,Inactive,BR024
ACC42472279,CUST011177,Savings,950083,2026-01-13,Active,BR032
ACC90153528,CUST011178,Savings,405850,2018-08-28,Inactive,BR050
ACC97860964,CUST011179,Savings,566915,2020-07-27,Inactive,BR018
ACC32215766,CUST011180,Salary,846698,2022-04-02,Inactive,BR080
ACC34780862,CUST011181,Savings,901736,2022-02-15,Active,BR026
ACC63354531,CUST011181,Salary,760504,2022-02-15,Inactive,BR149
ACC82331865,CUST011182,Salary,116653,2026-04-13,Inactive,BR097
ACC40428132,CUST011182,Current,1373,2026-04-13,Inactive,BR014
ACC39876121,CUST011183,Salary,786032,2018-04-05,Active,BR083
ACC51872019,CUST011184,Current,60374,2019-02-28,Active,BR025
ACC99008119,CUST011184,Salary,837239,2019-02-28,Active,BR128
ACC40847434,CUST011185,Current,911688,2018-06-08,Inactive,BR123
ACC83005373,CUST011185,Current,245618,2018-06-08,Active,BR038
ACC65291797,CUST011186,Current,18134,2023-04-21,Active,BR119
ACC31570376,CUST011186,Current,71534,2023-04-21,Active,BR141
ACC35685727,CUST011187,Savings,594872,2020-05-14,Active,BR121
ACC64584976,CUST011187,Current,718695,2020-05-14,Inactive,BR085
ACC84859846,CUST011188,Salary,26545,2026-03-28,Inactive,BR087
ACC31308388,CUST011189,Salary,842282,2023-04-11,Active,BR067
ACC31512405,CUST011190,Savings,75367,2022-12-22,Active,BR057
ACC48379614,CUST011190,Savings,864773,2022-12-22,Active,BR012
ACC31960238,CUST011191,Current,20873,2021-11-21,Active,BR027
ACC10479167,CUST011191,Salary,427103,2021-11-21,Inactive,BR034
ACC65283353,CUST011192,Salary,395041,2022-06-23,Active,BR027
ACC53957254,CUST011193,Savings,910959,2017-04-24,Inactive,BR070
ACC35369990,CUST011193,Current,809868,2017-04-24,Active,BR021
ACC10881368,CUST011194,Savings,153794,2025-10-13,Active,BR086
ACC38949644,CUST011195,Current,304953,2021-10-18,Active,BR021
ACC65286664,CUST011195,Salary,348980,2021-10-18,Active,BR050
ACC22478571,CUST011196,Salary,703340,2023-09-28,Active,BR102
ACC65739416,CUST011196,Savings,545329,2023-09-28,Inactive,BR023
ACC81894420,CUST011197,Savings,792917,2021-12-24,Inactive,BR091
ACC50522447,CUST011198,Salary,337205,2022-09-22,Inactive,BR137
ACC74299776,CUST011199,Savings,907945,2023-11-09,Active,BR145
ACC18469449,CUST011200,Savings,971923,2024-04-08,Active,BR085
ACC61324419,CUST011201,Current,850674,2026-07-21,Inactive,BR063
ACC69631415,CUST011201,Current,437827,2026-07-21,Active,BR020
ACC37834325,CUST011202,Salary,1420,2020-10-31,Inactive,BR095
ACC67273596,CUST011202,Savings,221656,2020-10-31,Active,BR122
ACC32601369,CUST011203,Savings,39167,2021-07-20,Inactive,BR103
ACC29241849,CUST011204,Savings,247185,2024-05-05,Active,BR142
ACC63113845,CUST011205,Savings,519740,2022-08-22,Active,BR120
ACC38181878,CUST011205,Salary,856230,2022-08-22,Active,BR019
ACC62309396,CUST011206,Salary,817125,2019-01-13,Inactive,BR076
ACC79794248,CUST011206,Current,588964,2019-01-13,Active,BR057
ACC30385397,CUST011207,Savings,831288,2026-03-12,Inactive,BR148
ACC59578213,CUST011207,Salary,464268,2026-03-12,Inactive,BR015
ACC82181898,CUST011208,Salary,3129,2025-11-04,Active,BR052
ACC56589058,CUST011209,Current,161682,2018-10-06,Inactive,BR070
ACC19758938,CUST011209,Current,99781,2018-10-06,Inactive,BR101
ACC61632163,CUST011210,Salary,376023,2022-09-19,Inactive,BR036
ACC57746461,CUST011210,Savings,539070,2022-09-19,Active,BR123
ACC69557005,CUST011211,Current,545471,2022-02-18,Inactive,BR034
ACC90313540,CUST011211,Current,575159,2022-02-18,Active,BR100
ACC22151818,CUST011212,Current,503566,2023-05-22,Inactive,BR089
ACC54518682,CUST011212,Savings,814358,2023-05-22,Active,BR047
ACC97115249,CUST011213,Current,806845,2018-04-21,Active,BR100
ACC30713923,CUST011213,Current,162539,2018-04-21,Inactive,BR075
ACC95086856,CUST011214,Current,469365,2023-04-29,Inactive,BR002
ACC73486200,CUST011214,Savings,457370,2023-04-29,Active,BR065
ACC73647588,CUST011215,Current,625780,2020-01-17,Active,BR066
ACC28155710,CUST011216,Salary,946901,2019-01-26,Inactive,BR023
ACC92017985,CUST011217,Savings,278861,2017-01-31,Inactive,BR111
ACC38609987,CUST011218,Salary,631005,2022-04-14,Active,BR133
ACC64679169,CUST011219,Savings,646528,2021-05-08,Active,BR073
ACC97824755,CUST011220,Savings,28224,2019-05-04,Active,BR051
ACC10028260,CUST011221,Current,805164,2019-03-21,Inactive,BR002
ACC71101910,CUST011221,Current,73423,2019-03-21,Active,BR100
ACC88690842,CUST011222,Savings,47528,2022-08-12,Inactive,BR075
ACC99906592,CUST011222,Current,250657,2022-08-12,Inactive,BR002
ACC56395795,CUST011223,Current,314408,2026-06-16,Inactive,BR020
ACC58952492,CUST011224,Savings,169269,2018-06-21,Inactive,BR020
ACC52840143,CUST011224,Current,250338,2018-06-21,Inactive,BR136
ACC71263448,CUST011225,Savings,348240,2020-06-07,Active,BR058
ACC68647441,CUST011226,Salary,727047,2024-11-06,Active,BR103
ACC27466212,CUST011227,Salary,609322,2017-02-25,Inactive,BR058
ACC83818210,CUST011228,Current,14734,2025-08-04,Inactive,BR069
ACC49169853,CUST011229,Savings,763565,2022-12-02,Active,BR125
ACC94248311,CUST011229,Savings,540543,2022-12-02,Inactive,BR091
ACC60934175,CUST011230,Salary,398170,2018-08-03,Inactive,BR016
ACC12259916,CUST011231,Savings,530973,2025-12-12,Inactive,BR020
ACC72098198,CUST011231,Savings,293267,2025-12-12,Active,BR146
ACC18676057,CUST011232,Salary,233443,2018-10-06,Active,BR084
ACC11481531,CUST011232,Savings,273294,2018-10-06,Active,BR130
ACC93155985,CUST011233,Current,28032,2016-08-06,Active,BR079
ACC66612110,CUST011233,Savings,763527,2016-08-06,Inactive,BR081
ACC84713656,CUST011234,Salary,19707,2020-05-18,Inactive,BR097
ACC64817957,CUST011235,Current,19629,2016-08-15,Inactive,BR059
ACC34437669,CUST011235,Savings,118801,2016-08-15,Active,BR078
ACC54152512,CUST011236,Savings,567315,2025-03-08,Inactive,BR104
ACC59307367,CUST011236,Salary,716567,2025-03-08,Active,BR105
